string_suffix,1h_rep1,1h_rep2,1h_rep3,3h_rep1,3h_rep 2,3h_rep3,5h_rep1,5h_rep 2,5h_rep3,7h_rep1,7h_rep2
YHR216W,1055.28,1060.02,1057.46,2663.81,2678.61,2770.23,3488.6,3866.24,3889.6,3984.89,3905.66
YKL157W,1064.06,1010.94,1111.25,5973.85,6241.6,6415.73,11142.7,11834.8,12166.8,13292.5,13285.5
YHR037W,1089.76,986.956,1114.06,2701.67,2867.97,2704.2,3979.89,4219.43,4340.34,4661.74,4639.51
YLR150W,1073.71,958.757,1162.62,5340.14,5579.17,5742.31,8996.36,9739.8,10289.3,11005.4,10697.3
YGL105W,1073.27,1029.66,1095.45,4982.83,5201,5282.79,7935.6,8464.02,8662.65,8725.03,8546.18
YOR272W,1111.34,991.582,1103.49,2564.84,2816.97,2688.02,3491.38,3565.18,3962.31,3627.17,3855.97
YJR007W,1110.72,977.877,1121.28,3248.63,3516.08,3320.96,4851.62,5045.98,5436.63,5309.95,5467.05
YPR181C,1109.87,1011.58,1089.45,4017.07,4408.06,4259.73,6137.67,6458.18,6987.18,7016.34,7336.19
YHR051W,1120.11,998.532,1093.54,1032.45,1145.51,1065.77,1851.44,2034.9,2170.41,2219.99,2381.84
YGR211W,1130.7,965.36,1116.5,3408.67,3919.27,3469.34,5188.67,5008.14,5902.42,5509.58,6253.21
YDR150W,1118.69,1066.44,1033.56,2529.15,2588.64,2706.54,3400.63,3731.64,3716.28,4020,3888.31
YDR212W,1069.62,997.507,1161.74,4135.54,4415.52,4442,5865.12,6044.6,6333.54,6060.64,6142.98
YDR091C,1123.86,1029.72,1077.44,3840.69,4062.2,4037.41,5188.98,5497.94,5800.53,5793.6,5768.31
YPL262W,1138.08,975.875,1136.17,3285.37,3732.41,3370.19,7288.79,7300.93,8240.62,9161.42,10130.5
YLR027C,1062.6,1144.57,1059.66,3154.33,3117.24,3291.59,4667.64,5496.79,5226.74,5618.17,5307.47
YOL127W,1083.83,992.972,1202.05,4044.12,4585.41,4371.84,7011.97,7259.41,8452.46,8062.54,8606.27
YIL136W,1147.17,983.843,1169.24,1978.52,2137.52,2140.24,4065.29,4271.75,4601.98,6477.29,6599.36
YLR270W,1129.36,1022.71,1151.41,4131.35,4449.34,4371.9,8950.64,9338.82,9843.16,11738.3,11633.9
YMR235C,1156.79,1031.76,1117.47,3787.34,4025.2,3934.58,5380.81,5653.83,5941.12,5926.36,6028.99
YGR285C,1165.61,966.462,1181.13,5540.46,6199.44,5851.98,10653.9,10911.9,12032.6,11890.5,12495.4
YKR095W,1154.28,1043.3,1118.76,2407.14,2606.22,2480.28,3222.23,3340.53,3540.4,3278.84,3331.65
YKL145W,1162.99,1008.1,1145.32,2601.5,2912.08,2679.78,3403.42,3413,3778.44,2928.38,3029.36
YDR168W,1158.94,1033.07,1143.51,3443.08,3721.12,3661.7,5320.26,5513.9,6061.15,5250.77,5584.57
YGR209C,1137.27,974.735,1246.35,2728.12,3062.78,2890.9,5282.73,5433.06,6239.62,5638.74,5915.46
YAR015W,1189.22,1010.24,1159.31,3717.7,4205.68,3804.91,8076.61,7913.05,9165.53,9074.19,10214.5
YCL057W,1147.57,1071.71,1144.92,2999.39,3301.41,3127.93,3964.26,4112.71,4361.07,4028.73,4239.66
YPR069C,1132.45,1017.4,1214.76,3337.08,3579.87,3854.26,5575.58,6303.44,6554.48,7101.02,6676.99
YLR244C,1152.69,1033.68,1180.93,3292.13,3607.87,3382.98,4804.28,4881.53,5320.88,5235.3,5815.98
YDR342C,1166.5,1011.71,1193.66,2443.15,2695.37,2508.72,3596.57,3033.38,3745.75,4580.4,4516.19
YMR226C,1164.8,1081.44,1133.66,3720.51,3832.49,3809.26,6206.72,6718.57,6744.73,6583.67,6505.85
YER036C,1141.05,1118.54,1124.45,4269.14,4392.08,4495.59,5868.29,6469.09,6371.06,6718.5,6394.49
YLR216C,1158.31,1048.69,1180.78,7351.01,7561.62,7818.8,11736,13064.9,12902.8,15729.1,15339.5
YLR384C,1173.11,1043.83,1171.27,5113.24,5521.39,5399.47,7535.1,7639.94,8276.34,7795.03,8054.37
YPL019C,1143.12,1078.87,1176.7,5003.36,5203.55,5340.03,6919.75,7375.02,7600.58,7508.07,7545.6
YDR321W,1166.89,1065.18,1171.6,3547.11,3686.11,3743.53,4730.08,5130.53,5284.12,4579.35,4468.02
YJL111W,1168.44,1085.12,1168.25,3703.01,4101.65,3817.08,5294.79,5323.7,5968.67,5544.06,6047.99
YGL195W,1155.96,1020.86,1249.3,11154.4,11590.1,11834.2,19443.1,20530.3,20978.7,24713.7,24216.8
YFL004W,1177.04,1070.99,1201.3,5066.39,5287.67,5256.91,7312.34,7613.03,8133.35,7280.36,7181.16
YFR016C,1205.44,1091.79,1152.8,3267.08,3416.42,3409.99,4950.89,5346.19,5527.97,5544.79,5599.19
YBL045C,1150.67,1094.13,1207.83,3149.14,3335.85,3378.5,5513.22,5924.64,6147.58,7096.06,7003.01
YOR230W,1173.6,1142.27,1147.95,3001.12,2954.12,3061.73,5223.47,5957.4,5787.82,7240.67,6922.17
YGR185C,1131.6,1115.61,1218.98,5454.45,5862.85,6064.84,9171.69,9804.29,10296.8,11019.5,10904.9
YHR039C-A,1173.94,1037.17,1255.55,3285.27,3519.41,3419.07,5408.87,5337.25,5972.09,5472.86,5803.74
YLR257W,1182.54,1125,1172.17,2730.95,2831.62,2907.98,4495.03,5162.27,5055.1,5564.1,5368.9
YLL021W,1228.45,1067.66,1183.98,3208.36,3437.06,3212.39,4158.32,4194.4,4571.44,3856.35,4051.79
YER080W,1187.21,1142.16,1167.92,3561.42,3568.46,3562.43,5015.82,5646.39,5674.02,5688.42,5383.88
YGL206C,1204.69,1022.59,1273.42,10552.1,11506.2,11154.2,19207.7,19484,21339.7,21441.4,23521
YKL085W,1204.03,1074.37,1225,3089.28,3405.67,3216.17,5759.52,5805.09,6515.01,6498.51,6910.29
YOR209C,1248.34,1013.5,1244.59,3253.53,3751.39,3335.78,5028.13,4937.76,5712.69,5460.65,6121.72
YGR116W,1196.39,1120.24,1200.38,5497.05,5863.76,5618.51,7567.89,7742.96,8152.67,8232.2,8437.99
YHR158C,1205.05,1159.45,1161.01,2615.63,2745.91,2673.22,3218.48,3445.3,3600.4,3104.1,3132.87
YOR153W,1195.42,1080.04,1268.65,5497.83,6003.28,5799.59,8200.5,7308.84,8884.1,9906.72,9706.52
YLR028C,1219.94,1119.98,1215.36,3792.71,4110.68,3975.05,6691.85,7064.15,7669.42,7615.6,7908.94
YBL024W,1243.95,1106.49,1210.57,4489.07,4795.75,4764.77,6403.07,6757.09,7096.66,6881.79,6972.31
YJL020C,1225.6,1135.76,1201.62,4108.53,4305.85,4316.37,7145.81,7760.79,8057.38,7834.82,7879.77
YGL037C,1238.2,1050.07,1284.54,2919.84,3473.68,3009.39,6396.32,6032.74,7119.21,8016.51,9180.46
YBR248C,1199.18,1119.77,1262.8,3904.38,4191.21,4079.39,7096.42,7432.11,7940.61,6976.3,7191.81
YML100W,1204.01,1188.64,1195.17,3684.16,3820.09,3864.93,6287.77,6884.42,6958.74,8126.76,7937.37
YDL145C,1249.8,1077.09,1291.28,7012.28,7686.93,7451.29,12062.4,11938.6,13278.7,13859.1,14643.3
YHR179W,1204.47,1174.87,1239.77,5752.19,5821.88,6145.49,12214.5,13434.9,13373.1,18224,17690.4
YIL115C,1242.33,1156.19,1225.47,3270.11,3535.27,3353.7,4651.76,4954.46,5182.08,4005.19,4049
YPL235W,1252.03,1166.85,1219.61,3262.79,3466.88,3395.54,4761.45,5056.14,5263.14,5266.44,5417.94
YGL173C,1239.58,1123.48,1276.4,5530.31,5870.04,5712.23,8283.18,8472.76,8946.49,9686.79,10374.1
YER070W,1262.41,1167.5,1214.94,3563.33,3621.57,3662.61,5601.14,6048.15,6273.13,5816.04,5790.68
YGR159C,1289.01,1053.48,1313.48,2443.59,2799.44,2488.99,3230.96,3180.29,3651.01,3281.15,3557.96
YJL123C,1248.92,1151.18,1257.7,3485.03,3756.23,3760.29,5158.64,5365.64,5873.57,4897.27,5012.2
YDL103C,1253.5,1129.59,1279.09,4062.59,4290.84,4232.77,6541.05,6953.24,7262.08,6958.63,7005.87
YMR297W,1269.17,1183.86,1221.98,3488.22,3701.85,3490.73,5801.87,6194.52,6589.61,7263.91,7481.1
YBL100W-B,1246.66,1145.73,1285.76,14230.6,14321.5,14771,16026.9,17053.9,17689.5,14000.8,14336.5
YML010W,1282.48,1145.13,1255.61,3408.93,3667.41,3624.75,5053.08,5185.31,5608.63,5187.52,5411.57
YLR264W,1182.17,1300.02,1209.09,3410.32,3031.6,3311.27,3814.84,4196.86,3997.53,4335.19,3960.9
YIL051C,1324.59,1003.65,1378.05,2542.78,3262.23,2727.12,4363.7,3969.34,5194.53,3737.28,4271.35
YDR418W,1287.48,1155.64,1288.91,3126.42,3359.95,3232.98,4350.72,4492.08,4938.69,4244.28,4460.56
YBR149W,1269.98,1179.36,1283.15,3752.49,4078.4,4075.15,6310.41,6759.6,6983.72,7482.3,7384.29
YBL022C,1286.43,1190.25,1259.39,4472.71,4691.84,4579.07,6476.22,6666.59,7189.14,6543.1,7004.91
YMR012W,1306.85,1124.16,1316.13,5873.4,6279.57,6211.76,8952.38,9318.61,10106.8,9526.41,9849.14
YLL018C,1225.46,1283.69,1245.55,6219.75,5610.36,6835.9,9586.53,11877.1,9994.13,12245.2,10229.4
YJL041W,1314.2,1199.35,1242.2,3010.54,3275.81,3035.09,4128.62,4320.08,4655.08,3979.93,4126.27
YKR048C,1256.39,1243.22,1270.2,3883.31,3947.69,4172.59,5161.66,5823.07,5546.15,5609.99,5320.35
YPL091W,1272.41,1284.85,1227.85,3842.03,3836.96,3982.5,5724.45,6309.96,6107.44,6992.68,6793.75
YJR139C,1266.36,1273.1,1251.15,4145.47,4065.9,4307.04,6794.66,7695.32,7579.33,8805.69,8281.22
YHL021C,1341.23,1211.8,1243.25,2853.19,3087.14,2951.87,4755.81,5013.84,5291.68,5812.23,5957.16
YDR190C,1278.53,1208.32,1310.64,3494.12,3640.85,3700.02,5177.54,5407.56,5627.87,5590.63,5624.53
YDL131W,1320.09,1080.43,1399.54,3108.74,3702.53,3311.19,6544.56,6021.84,7349.61,6381.45,7337.7
YJR105W,1340.57,1161.85,1305.14,3703.71,4098.33,4008.32,6187.08,6166.57,6834.98,5919.93,6345.76
YDR174W,1278.03,1164.46,1378.94,2190.78,2305.14,2257.72,2004.5,2106.19,2215.89,1893,1882.39
YNL247W,1325.28,1149.5,1347.56,4878.89,5285.51,5089.51,7454.35,7632.38,8513.38,8258.59,8828.58
YDR074W,1331.32,1189.76,1332.24,4581.89,4892.95,4828.46,7918.35,8190.41,8772.78,9210.43,9327.6
YBR088C,1336.96,1201.06,1317.08,2866.37,3112.19,2916.47,5428.87,5450.54,5774.85,6901.87,7154.01
YGL078C,1322.02,1211.46,1322.24,3643.17,3806.77,3678.8,4688.85,4998.77,5239.64,5418.99,5273.71
YIL125W,1362.73,1162.33,1336.62,3731.35,4202.64,3844.36,6602.3,6450.2,7508.55,8269.4,9335.29
YOR120W,1343.81,1206.03,1314.17,2670.8,2992.81,2840.2,5114.41,5467.94,5820.27,5073.72,5150.66
YLL050C,1337.51,1166.5,1363.23,3180.78,3548.63,3561.73,5305.38,5578.48,5865.93,6065.14,6256.4
YPR110C,1270.68,1358.55,1282.55,3584.02,3443.64,3790.22,3899.41,4522.07,4199.6,3772.74,3461.26
YNR001C,1349.95,1198.31,1363.62,4693.6,4950.01,5041.06,10190.1,10983.6,11208,14737.1,14541.1
YER090W,1378.55,1145.56,1394.71,4316.08,4860.54,4489.42,8225.62,7977.9,9301.94,8551.34,9357.01
YDR380W,1374.58,1241.2,1310.81,1668.48,1776,1695.2,1582.26,1599.2,1733.29,2463.16,2587.98
YEL071W,1321.48,1276.11,1337.63,2958.76,2999.13,3051.13,4350.41,4868.29,4771.26,5404.51,5363.31
YHR183W,1383.35,1171.75,1381.41,5266.73,5664.48,5683.02,9335.24,9720.75,10253.5,10902.5,11001.4
YOL040C,1311.51,1287.37,1340.78,4349.88,4449.8,4600.41,5767.15,6372.92,6390.07,6893.83,6540.43
YBR191W,1334.86,1227.64,1379.21,5592.78,5739.8,6433.56,7730.01,8488.66,8068.1,8497.18,8016.03
YHR137W,1384.58,1266.95,1311.9,2459.04,2580.2,2554.54,3552.45,3772.96,3801.91,4991.33,4915.67
YBR169C,1320.16,1288.01,1357.22,4335.12,4520.51,4669.76,7049.85,7892.23,7800.04,9282.23,8729.91
YML078W,1374.76,1232.93,1381.8,3578.99,3799.91,3741.19,5213.78,5491.73,5684.46,5563.18,5795.27
YDR450W,1392.79,1236.95,1380.06,4277.8,4640.06,4491.03,6320.09,6520.98,6938.99,6556,6657.86
YGL076C,1368.08,1242.2,1399.85,3917.99,4210.48,4241.69,6304.26,6564.69,6999.54,7671.15,7889.86
YGR178C,1371.55,1254.21,1385.05,4617.67,4942.07,4702.97,6995.78,7147.03,7690.97,7337.87,7686.47
YMR303C,1418.49,1313.67,1287.87,5088.73,5400.13,5299.65,9737.92,9948.28,10041.4,13455.3,13562.2
YMR230W,1299.37,1454.43,1291.45,3859.96,3339.02,3414.52,3872.05,4121.06,4135.6,4496.75,4284.69
YMR242C,1398.07,1289.67,1386.18,4495.72,4763.98,4669.47,5459.06,5735.69,5955.68,5540.9,5601.58
YCR053W,1440.11,1248.95,1391.56,5779.32,6083.13,6386.32,9512.17,10193.1,10035.3,9816.2,9613.78
YHR019C,1364.61,1293.48,1439.74,6324.69,6560.44,6913.44,10201.9,11267.4,11363.1,11720.4,11433.3
YJL200C,1402.66,1320,1375.74,2832.07,3022.66,2927.74,4033.81,4421.53,4509.18,3363.98,3454.62
YGR214W,1471.7,1285.08,1369.47,3919.79,4205.78,3998.27,5194.27,5277.76,5442.85,4956.66,4890.52
YPL028W,1411.25,1206.66,1509.39,4298.59,4923.66,4614.62,8598.3,8527.17,9942.33,9861.67,10736
YGL103W,1434.53,1263.63,1436.86,4430.84,4640.23,4660.8,6979.5,7310.41,7506.23,7603.52,7585.38
YNL015W,1421.94,1346.06,1370.39,2124.93,2220.55,2319.64,3723.33,4223.75,3932.8,4952.99,4514.33
YDR019C,1394.67,1340.93,1410.51,3962.7,4042.34,4324.29,8736.07,9785.05,9668.85,13008.5,12292.3
YFR037C,1458.78,1304.34,1413.55,2917.84,3186.45,2995.99,3480.74,3419.67,3783.66,3357.11,3537.76
YHL034C,1358.94,1374.52,1459.69,3151.35,3289.9,3590.42,4303.57,4999.67,4887.66,4980.55,4652.67
YOL097C,1411.58,1263.61,1536.34,4846.58,5211.62,5237.04,6985.1,7007.02,7715.35,7547.52,7748.7
YNR050C,1483.83,1299.3,1448.49,2415.33,2607.65,2459.94,3723.03,3824.86,4158.16,3924.33,4127.69
YKL150W,1460.3,1431.56,1371.38,2659.81,2488.12,2768.92,2983.78,3554.94,3402.91,3294.04,2922.28
YJR070C,1453.39,1400.93,1411.72,2959.16,3052.39,3226.2,3072.73,3471.23,3420.91,2669.65,2584.51
YER086W,1480.69,1343.33,1466.51,4159.62,4505.25,4336.33,7371.22,7525.49,8173.33,8504.18,8806.19
YBL087C,1489.02,1329.01,1504.81,4137.98,4529.48,4463.08,5900.39,5994.76,6528.03,5881.26,5993.21
YNL220W,1485.84,1377.77,1461.69,5536.97,5846.41,5903.95,12248.7,12957.1,13256.6,14315.9,14090.3
YLR060W,1461.32,1395.79,1475.15,4531.35,4738.76,4734.19,6385.72,6906.72,7115.67,7101.83,6988.11
YDL124W,1497.1,1387.77,1468.48,3946.48,4159.03,4217.38,6385.13,7030.53,7070.52,7594.08,7367.49
YJR064W,1440.9,1415.1,1503.49,4093.9,4173.74,4303.96,5382.01,5795.13,5802.34,5654.88,5518.71
YGL148W,1493.1,1391.13,1484.95,3316.89,3529.35,3427.99,4474.63,4703.7,4990.17,4188.94,4297.74
YMR083W,1316.35,1519.99,1543.99,5421.75,4657.57,4890.62,7745.47,8264.52,8030.71,9570.67,8994.33
YHL015W,1501.59,1295.14,1586,3790.12,4104.08,3557.6,5290.11,4732.97,5895.06,5198.33,6073.67
YOR332W,1480.02,1378.11,1527.4,4350.82,4421.93,4618.12,6774.42,7390.52,7667.59,6946.5,6599.09
YBR263W,1475.82,1424.07,1498.41,5196.2,5274.1,5501.32,8310.72,9227.92,9182.54,10674.5,10061.6
YGR088W,1507.49,1439.99,1451.19,1621.82,1738.4,1663.74,2126.61,2221.47,2318.71,2868.76,2959.12
YBL076C,1473.18,1363.28,1567.29,7650.31,8088.87,7891.86,11837.4,12156.8,13030.2,12724,13180.4
YNL104C,1503.29,1410.6,1490.73,3591,3607.45,3795.15,5673.52,6345.02,6222.08,7369.19,6848.09
YDR382W,1475.27,1441.21,1489.65,2345.38,2433.13,2552.32,3069.44,3743.84,3821.81,3646.47,3548.32
YJL014W,1512.62,1426.01,1469.02,4727.17,5002.44,4934.21,6561.88,7010.77,7210.84,6991.85,7093.85
YER103W,1556.35,1374.54,1535.9,2705.9,3075.95,2850.25,3806.21,3731.29,4378.22,3947.32,4362.29
YJR148W,1556.08,1403.76,1519.46,4586.51,4743.03,4759.52,6637.59,7198.75,7331.12,7001.46,7122.67
YOR007C,1516.89,1443.18,1525.9,5658.68,5844.8,6148.53,8814.92,9807.54,10036.4,10432.3,10142.3
YHR020W,1496.94,1445.26,1553.92,5108.63,5225.04,5463.82,7870.79,8807.71,8608.41,9135.37,8569.04
YGL202W,1565.73,1338.07,1598.59,3816.51,4247.01,4006.17,7871.02,7867.8,8928.39,9238.18,9933.69
YDR002W,1526.72,1400.26,1578.27,1877.27,2024.85,1911.55,2355.06,2564.12,2768.8,2264.18,2441.01
YDL140C,1576.39,1401.87,1580.41,6257.18,6831.3,6445.52,9490.18,9567.35,10455.9,10183.5,10890.9
YOR323C,1556.76,1444.16,1571.7,4192.97,4439.4,4362.15,5994.98,6286.31,6720.01,5893.78,6013.8
YNL071W,1555.42,1425.78,1593.1,5010.32,5285.57,5368.2,8061.08,8786.66,8855.93,8746.08,8432.39
YOR341W,1590.91,1387.27,1597.41,7208.46,7819.76,7475.64,10040.2,10269,11088.1,10696.7,11248.6
YBL002W,1593.49,1468.4,1519.18,2081.33,2108.16,2137.16,2820.08,3079.94,3031.07,3351.91,3282.85
YMR146C,1564.62,1424.36,1596.66,4010.34,4265.46,4173.73,4827.72,5083.49,5275.82,4227.41,4312.42
YOR361C,1541.33,1482.7,1561.63,4433.46,4399.73,4549.56,5849.64,6663.11,6397.16,6661.84,6303.74
YLR058C,1551.64,1482.44,1560.59,4123.21,4091.39,4194.15,6784.7,7495.05,7603.55,7968.1,7489.68
YNL036W,1550.31,1545.88,1502.27,1032.3,1074.32,1067.73,1542.67,1763.23,1625.2,6519.7,6149.69
YCL064C,1587.49,1429.39,1583.64,3040.06,3391.57,3249.92,2603.79,2642.38,2855.9,3146.02,3407.15
YDR454C,1603.92,1392.74,1609.63,4714.76,5161.72,4946.53,6799.22,7069.04,7826.76,6512.61,6883.18
YER069W,1564.08,1428.14,1617.01,3234.26,3691.51,3513.28,10434.9,10863.2,11820,16476.1,17136.3
YCL040W,1604.39,1427.61,1586.91,3583.97,3890.37,3586.23,6331.62,6443.2,7099.65,7162.04,7361.58
YJR104C,1624.23,1314.57,1688.53,2400.85,2993.25,2547.74,4012.33,3568.89,4533.39,3376.91,3917.72
YER136W,1586.33,1460.98,1590.52,5511.73,5813.76,5776.84,8791.55,9323.22,9852.03,9928.68,9828.19
YJL138C,1590.75,1448.41,1602.7,5195.75,5660.22,5566.57,8045.47,8166.29,8696.37,8087.81,8550.5
YJL026W,1588.19,1445.43,1621.16,5224.6,5693.65,5825.32,11226.1,11988.7,12030.4,16502.6,16161
YDR155C,1566.46,1488.89,1608.73,5305.91,5318.84,5408.17,7634.48,8270.16,8498.64,8050.87,8139.57
YJR123W,1568.24,1448.55,1684.42,3767.31,4216.42,4302.09,6105.84,6299.56,7120.92,7473.15,7588.1
YBR012W-B,1627.07,1426.96,1653.75,13886,14852.1,14573,19839.9,20397.2,22258.5,19460.1,20126.5
YGR130C,1618.21,1464.7,1629.79,2486.94,2747.8,2588.36,2945.47,3036.77,3351.38,2714.45,2826.51
YOR117W,1613.17,1525.35,1575.07,4278.21,4474.62,4399.18,6282.97,6704.13,7014.16,6382.49,6585.91
YJL177W,1570.19,1632.07,1545.26,4117.96,3926.42,3955.3,5158.24,5468.22,5676.95,5928.71,5929.97
YIL078W,1571.9,1531.95,1646.88,6932.99,7091.35,7389.35,9978.09,10692.8,10611.9,11338.9,11116.7
YDR023W,1646.05,1463.19,1648.26,4484.09,4966.81,4706.41,6870.31,7068.07,7654.47,7493.74,7839.99
YNL064C,1625.59,1561.94,1574.58,6836.91,6845.21,7278.38,9395.36,10836,10334.7,11860.7,11282.8
YDL083C,1622.92,1524.69,1628.67,4047.08,4060.15,4077.31,5634.45,6351.21,6171.02,7172.21,6914.99
YPL226W,1606.99,1574.31,1611.36,6911.55,6945.23,7212.96,9752.72,10832.2,10478.7,11595.3,10967.1
YGL135W,1620.5,1634.47,1560.94,7438.8,7150.7,7659.42,9661.88,10864.6,10206.6,12066.6,10946.2
YHR193C,1660.48,1491.67,1666.85,3457.39,3816.3,3594.88,5263.85,5525.33,6173.08,4949.23,5323.97
YER025W,1671.35,1450.47,1704.89,3829.96,4170.98,3917.06,5631.56,5882.39,6334.25,6225.08,6536.83
YLR448W,1677.72,1385.93,1770.86,5147.81,5837.26,5490.38,8457.66,8366.45,9488.64,9248.73,9758.02
YBR189W,1661.47,1475.18,1700.1,5131.11,5422.69,5392.39,8003.33,8088.37,8524.25,9400.61,9350.99
YER003C,1692.47,1523.9,1637.38,2868.08,3169.95,2998.36,3329.89,3484.7,3896.21,3142.2,3270.53
YPL131W,1648.09,1525.94,1695.28,6008.33,6157.93,6301.71,8551.43,8951.54,9241.67,9553.88,9333.77
YFL022C,1697.79,1488.76,1686.38,4711.04,5108.82,4791.05,6647.61,6532.47,7371.56,6237.28,6516.74
YGR086C,1632.51,1547.64,1710.88,2745.93,2773.56,2887.69,3882.35,4226.16,4270.6,4913.23,4767.54
YGL234W,1713.08,1496.66,1689.15,5338,5822.66,5522.14,9322.99,9581.36,10554.4,9077.15,9377.21
YDR258C,1684.07,1512.2,1707.17,6175.56,6604.09,6637.35,11682.1,12301.9,12807.1,14330.7,14329.2
YDL171C,1718.34,1542.5,1661.88,8813.9,9334.3,9179.72,15829.4,16250.9,17373.3,18211.8,18917.1
YGR180C,1708.64,1470.82,1756.42,4593.64,5203.62,4884.4,10060.5,10052,11369.5,15319.8,16330.2
YNL007C,1655.89,1611.26,1673.03,6051.39,6234.02,6495.98,8624.65,9596.65,9467.14,10556.6,10461.8
YCL050C,1695.31,1557.36,1691.49,5008.51,5332.37,5220.37,6984.63,7789.98,7960.85,7349.04,7425.26
YCR084C,1727.82,1578.5,1647.74,3570.17,3890.03,3697.92,4474.18,4630.38,4932.42,4198.66,4344.46
YGR167W,1705.8,1575.68,1719.86,1826.16,1979,1877.14,3338.75,3532.87,3680.91,3683.81,4022.38
YBR115C,1679.1,1678.01,1647.07,6466.6,6487.51,6836.33,12770.3,14620,13938.4,16275.2,15152
YBR072W,1735.57,1594.9,1681.11,2425.75,2605.77,2623.29,3723.48,3885.45,3867.38,7252.37,7318.98
YFL045C,1644,1698.92,1672.94,4131.83,4074.5,4306.21,4337.63,4876.53,4649.31,4563.47,4445.93
YJR109C,1724.81,1604.4,1694.28,4355.83,4501.16,4576.5,9156.25,10236.4,10239.7,12145.7,11743.4
